id,title,address,phone,district_id
1396,Средняя общеобразовательная им.А.Сулайманова,715513 с.Барак,+996(770)392268 ,41
1397,Средняя общеобразовательная им.А.Рахманалиева,715509 с.Киров,"+996(777)648254, +996(3232)22759 ",41
1398,Средняя общеобразовательная им.Э.Тельмана,715509 с.Тельман,+996(777)281020 ,41
1399,Средняя общеобразовательная им.С.Маматова,715528 с.Эркин ул.СССР 37,+996(772)117568 ,41
1400,Средняя общеобразовательная им.Н.Калмурзаева,715509 с.Конурат,0,41
1401,Неполная средняя школа «Миялы»,715512 с.Миялы,+996(555)653844 ,41
1402,Неполная средня  школа № 131 Присавай,715512  с.Жаны-Турмуш,0,41
1403,Средняя общеобразовательная  Сш. «Октябрь»,715512 с.Октябрь,+996(550)692132 ,41
1404,Средняя общеобразовательная  школа «Кыдырша»,715512 с.Кыдырша,+996(550)371601 ,41
1405,Средняя общеобразовательная школа им.Ж.Турусбекова,715512 с.Ынтымак,+996(554)604812 ,41
1406,Средняя общеобразовательная школа  «Кен-Сай»,715512 с.Кен-Сай,+996(554)140569 ,41
1407,Средняя общеобразовательная школа им.Х.Таширова,715512 с.Кызыл-Шарк,+996(555)299340 ,41
1408,Неполная средняя школа им 50 лет Пионерии,715512 с.Стант,+996(554)250161 ,41
1409,Средняя общеобразовательная школа им.(М.Калинина) Кулбаев,715502 с.Жаны-Арык,+996(773)285525 ,41
1410,Средняя общеобразовательная школа  Абдрахманова,723300 с. Правда,+996(555)005900 ,41
1411,Средняя общеобразовательная школа им.К.Абдылдаева,715502 с.Таш-Арык,+996(770)832055 ,41
1412,Неполная средняя школа  № 127 ,715502 с.Жаны-Арык,+996(770)832005 ,41
1413,Начальная школа «Достук»,715502 с.Жаны-Арык,+996(557)911303 ,41
1414,Начальная школа  «Жаны-Турмуш»,715502 с.Жаны-Арык,0,41
1415,Средняя общеобразовательная школа им. М.Жаманкулова,715505 с.Отуз-Адыр ул.Б.Татенова 9,+996(777)250161 ,41
1416,Средняя общеобразовательная школа им.Мамат Тешебаева,715503 с.Кыш-Абад,+996(772)806284 ,41
1417,Средняя общеобразовательная школа «Зулпиев Камчы»,715505  с.Кызыл-Абад,+996(770)523739 ,41
1418,Средняя общеобразовательная школа им. 70 лет Октября,715503 с.Жаны-Кызыл-Суу,+996(772)491864 ,41
1419,Средняя общеобразовательная школа им.М.Тешебаева,715505 с.Кара-Добо,+996(778)075042 ,41
1420,Средняя общеобразовательная школа  «Отуз-Адыр»,715505 ул.Шерикбаева 5,+996(550)304871 ,41
1421,средняя школа им. (И.Панфилова) Ж. Атабаева,715503 с.Савай-Арык,+996(543)199136 ,41
1422,Средняя общеобразовательная школа им.Н.Исанова,715501 с.Курбан-Кара,+996(772)814818 ,41
1423,Средняя общеобразовательная школа им.К.Жантошева,715507 с.Сары-Колот,+996(772)667337 ,41
1424,Средняя общеобразовательная школа им.А.Кулботоева,715507 с.Сары-Колот,+996(777)293156 ,41
1425,Неполная средняя школа  №128 ,715514 с.Присавай,+996(550)695840 ,41
1426,Начальная школа им. С.Бекмуратова,715514 с.Тынчтык,+996(773)440742 ,41
1427,Неполная средняя школа №120 «Тойчу»,715501 с.Тойчу,+996(777)079552 ,41
1428,Средняя общеобразовательная школа им. Курманжан-Датка,715364 с.Мады,"+996(773)676879, ",41
1429,Средняя общеобразовательная школа им.С. Алайчы уулу,715364 с.Алайчы-18,+996(555)284280 ,41
1430,Средняя общеобразовательная школа им.Б.Азизова,715364 с.Каарман,+996(772)603595 ,41
1431,Средняя общеобразовательная школа им.(Х.Алимжана) 3 Интернационал,715364 с.Асанчек,+996(550)125766 ,41
1432,Средняя общеобразовательная школа  «Учкун»,715364 с.Учкун,+996(772)813590 ,41
1433,Средняя общеобразовательная школа  «Лаглан»,715364 с.Мады,+996(770)831935 ,41
1434,Средняя общеобразовательная школа им.Б.Лапин кызы,715354 с.Тээке,+996(556)200373 ,41
1435,Средняя общеобразовательная школа № 130 им.Ш.Жумаева,715364 с.Чагыр,"+996(777)779932, +996(3222)45982 ",41
1436,Неполная средняя школа  «Кызыл-Тал»,715364 с.Мады,+996(556)267176 ,41
1437,Неполная средняя школа «Жоош»,715364 с.Жоош,+996(559)040450 ,41
1438,Начальная школа  №129,715364 с.Достук,+996(550)830203 ,41
1439,Средняя общеобразвательная школа им.Т.Мусаева,715365 с.Маданият,+996(550)295257 ,41
1440,Средняя общеобразовательная школа им.А.Парпиева,723330 с.Падаван,+996(555)114374 ,41
1441,Средняя общеобразовательная школа им.Хамзы,723330 с.Парпиева,+996(3232)38367 ,41
1442,Средняя общеобразовательная школа им.Абу Али Ибн Сино,715363 с.Кош-Таш,+996(3232)38423 ,41
1443,Средняя общеобразовательная школа им(.Л.Н.Толстого) Алтыбаева,714004 с.Ташлак,+996(555)897471 ,41
1444,Средняя общеобразовательная школа им.(А.Пушкина) Кумар Мумбакова,714004 с.Фуркат,+996(772)206162 ,41
